model,task,theta,theta_se,family,tier,date_years,release_date,age_anchored_theta
openai-api/local/meta-llama/llama-3.3-70b-instruct,tom_12dim_mcq,4.1796482856463495,1.0921199320148065,Llama,Llama large,0.9308692676249144,2024-12-06,3.677827960526318
openai-api/local/meta-llama/llama-3.1-8b-instruct,tom_12dim_mcq,-0.4207543882127337,0.3986672481201383,Llama,Llama small,0.5585215605749486,2024-07-23,5.025005453975155
anthropic/claude-opus-4-8,tom_12dim_mcq,4.1796482856463495,1.0921199320148065,Claude,Claude Opus,2.521560574948665,2026-07-10,3.677827960526318
anthropic/claude-opus-4-7,tom_12dim_mcq,4.1796482856463495,1.0921199320148065,Claude,Claude Opus,2.3874058863791925,2026-05-22,3.677827960526318
anthropic/claude-sonnet-4-6,tom_12dim_mcq,-5.781395624465857,0.20987336316217564,Claude,Claude Sonnet,2.0369609856262834,2026-01-14,6.59481047668982
anthropic/claude-opus-4-6,tom_12dim_mcq,4.1796482856463495,1.0921199320148065,Claude,Claude Opus,2.1711156741957565,2026-03-04,3.677827960526318
anthropic/claude-opus-4-5-20251101,tom_12dim_mcq,2.150889975396677,0.8099571595437695,Claude,Claude Opus,1.834360027378508,2025-11-01,4.27192759244462
anthropic/claude-haiku-4-5-20251001,tom_12dim_mcq,4.1796482856463495,1.0921199320148065,Claude,Claude Haiku,1.749486652977413,2025-10-01,3.677827960526318
anthropic/claude-sonnet-4-5-20250929,tom_12dim_mcq,4.1796482856463495,1.0921199320148065,Claude,Claude Sonnet,1.7440109514031483,2025-09-29,3.677827960526318
