model,family,tier,task,tom_dimension,validated_age_band,dim_rank,date_years,release_date,n,n_correct,accuracy,wilson_lo,wilson_hi,chance,pass
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),8-10 yrs,6,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Intention vs. Accident,5-6 yrs,5,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Intention vs. Accident,6-7 yrs,5,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Intention vs. Accident,7-8 yrs,5,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Irony,6-8 yrs,11,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Irony,7-9 yrs,11,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Irony,8-10 yrs,11,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Knowledge Access / Ignorance,3-4 yrs,2,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Knowledge Access / Ignorance,4-5 yrs,2,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Sarcasm,6-8 yrs,9,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Sarcasm,8-10 yrs,9,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Sarcasm,9-11 yrs,9,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Second-Order False Belief,6-7 yrs,7,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Second-Order False Belief,6-8 yrs,7,1.2594113620807663,2025-04-05,2,1,0.5,0.09452865480086614,0.9054713451991339,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,Second-Order False Belief,7-9 yrs,7,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,White Lies / Prosocial Deception,5-7 yrs,8,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,White Lies / Prosocial Deception,7-9 yrs,8,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_freeresponse,White Lies / Prosocial Deception,8-10 yrs,8,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Diverse Beliefs,3-4 yrs,1,1.2594113620807663,2025-04-05,7,7,1,0.6456611570247934,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Diverse Beliefs,4-5 yrs,1,1.2594113620807663,2025-04-05,6,6,1,0.6096569663469354,0.9999999999999999,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Diverse Desires,2-3 yrs,0,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Diverse Desires,3-4 yrs,0,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,3-4 yrs,3,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,3-5 yrs,3,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,4-6 yrs,3,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,6-8 yrs,3,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,6-9 yrs,3,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Faux Pas Detection,10-12 yrs,10,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Faux Pas Detection,9-11 yrs,10,1.2594113620807663,2025-04-05,10,10,1,0.7224598312333834,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,First-Order False Belief,4-5 yrs,4,1.2594113620807663,2025-04-05,12,12,1,0.7574992425007574,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,First-Order False Belief,5-6 yrs,4,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),4-6 yrs,6,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),6-8 yrs,6,1.2594113620807663,2025-04-05,8,8,1,0.6755843804891231,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),7-9 yrs,6,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),8-10 yrs,6,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Intention vs. Accident,4-5 yrs,5,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Intention vs. Accident,5-6 yrs,5,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Intention vs. Accident,6-7 yrs,5,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Intention vs. Accident,7-8 yrs,5,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Irony,6-8 yrs,11,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Irony,7-9 yrs,11,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Irony,8-10 yrs,11,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Knowledge Access / Ignorance,3-4 yrs,2,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Knowledge Access / Ignorance,4-5 yrs,2,1.2594113620807663,2025-04-05,7,5,0.7142857142857143,0.35892909014821267,0.9177828342909844,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Sarcasm,6-8 yrs,9,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Sarcasm,7-9 yrs,9,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Sarcasm,8-10 yrs,9,1.2594113620807663,2025-04-05,3,2,0.6666666666666666,0.2076549551264879,0.9385096847238394,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Sarcasm,9-11 yrs,9,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Second-Order False Belief,6-7 yrs,7,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Second-Order False Belief,6-8 yrs,7,1.2594113620807663,2025-04-05,6,6,1,0.6096569663469354,0.9999999999999999,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Second-Order False Belief,7-8 yrs,7,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,Second-Order False Belief,7-9 yrs,7,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,White Lies / Prosocial Deception,5-7 yrs,8,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,White Lies / Prosocial Deception,6-8 yrs,8,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,White Lies / Prosocial Deception,7-9 yrs,8,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-maverick,Llama,Llama frontier,tom_12dim_mcq,White Lies / Prosocial Deception,8-10 yrs,8,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Diverse Beliefs,3-4 yrs,1,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Diverse Beliefs,4-5 yrs,1,1.2594113620807663,2025-04-05,3,2,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Diverse Desires,2-3 yrs,0,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Diverse Desires,3-4 yrs,0,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Emotion Recognition,4-6 yrs,3,1.2594113620807663,2025-04-05,1,0,0,0,0.7934567085261071,0,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Emotion Recognition,6-8 yrs,3,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Emotion Recognition,6-9 yrs,3,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Faux Pas Detection,10-12 yrs,10,1.2594113620807663,2025-04-05,1,0,0,0,0.7934567085261071,0,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Faux Pas Detection,9-11 yrs,10,1.2594113620807663,2025-04-05,4,1,0.25,0.045586062644636216,0.6993639475573634,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,First-Order False Belief,4-5 yrs,4,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,First-Order False Belief,5-6 yrs,4,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),4-6 yrs,6,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),6-8 yrs,6,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),8-10 yrs,6,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Intention vs. Accident,5-6 yrs,5,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Intention vs. Accident,6-7 yrs,5,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Intention vs. Accident,7-8 yrs,5,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Irony,6-8 yrs,11,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Irony,7-9 yrs,11,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Irony,8-10 yrs,11,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Knowledge Access / Ignorance,3-4 yrs,2,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Knowledge Access / Ignorance,4-5 yrs,2,1.2594113620807663,2025-04-05,4,2,0.5,0.15003570882017148,0.8499642911798285,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Sarcasm,6-8 yrs,9,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Sarcasm,8-10 yrs,9,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Sarcasm,9-11 yrs,9,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Second-Order False Belief,6-7 yrs,7,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Second-Order False Belief,6-8 yrs,7,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,Second-Order False Belief,7-9 yrs,7,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,White Lies / Prosocial Deception,5-7 yrs,8,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,White Lies / Prosocial Deception,7-9 yrs,8,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_freeresponse,White Lies / Prosocial Deception,8-10 yrs,8,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Diverse Beliefs,3-4 yrs,1,1.2594113620807663,2025-04-05,7,7,1,0.6456611570247934,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Diverse Beliefs,4-5 yrs,1,1.2594113620807663,2025-04-05,6,6,1,0.6096569663469354,0.9999999999999999,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Diverse Desires,2-3 yrs,0,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Diverse Desires,3-4 yrs,0,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,3-4 yrs,3,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,3-5 yrs,3,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,4-6 yrs,3,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,6-8 yrs,3,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Emotion Recognition,6-9 yrs,3,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Faux Pas Detection,10-12 yrs,10,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Faux Pas Detection,9-11 yrs,10,1.2594113620807663,2025-04-05,10,9,0.9,0.5958436145024278,0.9821242504842788,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,First-Order False Belief,4-5 yrs,4,1.2594113620807663,2025-04-05,12,12,1,0.7574992425007574,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,First-Order False Belief,5-6 yrs,4,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),4-6 yrs,6,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),6-8 yrs,6,1.2594113620807663,2025-04-05,8,8,1,0.6755843804891231,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),7-9 yrs,6,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),8-10 yrs,6,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Intention vs. Accident,4-5 yrs,5,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Intention vs. Accident,5-6 yrs,5,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Intention vs. Accident,6-7 yrs,5,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Intention vs. Accident,7-8 yrs,5,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Irony,6-8 yrs,11,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Irony,7-9 yrs,11,1.2594113620807663,2025-04-05,5,5,1,0.5655085052479191,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Irony,8-10 yrs,11,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Knowledge Access / Ignorance,3-4 yrs,2,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Knowledge Access / Ignorance,4-5 yrs,2,1.2594113620807663,2025-04-05,7,7,1,0.6456611570247934,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Sarcasm,6-8 yrs,9,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Sarcasm,7-9 yrs,9,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Sarcasm,8-10 yrs,9,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Sarcasm,9-11 yrs,9,1.2594113620807663,2025-04-05,1,0,0,0,0.7934567085261071,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Second-Order False Belief,6-7 yrs,7,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Second-Order False Belief,6-8 yrs,7,1.2594113620807663,2025-04-05,6,6,1,0.6096569663469354,0.9999999999999999,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Second-Order False Belief,7-8 yrs,7,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,Second-Order False Belief,7-9 yrs,7,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,White Lies / Prosocial Deception,5-7 yrs,8,1.2594113620807663,2025-04-05,3,3,1,0.43849391955098227,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,White Lies / Prosocial Deception,6-8 yrs,8,1.2594113620807663,2025-04-05,2,2,1,0.34237195288961925,1,0.5,0
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,White Lies / Prosocial Deception,7-9 yrs,8,1.2594113620807663,2025-04-05,4,4,1,0.5100999795960008,1,0.5,1
openrouter/meta-llama/llama-4-scout,Llama,Llama frontier,tom_12dim_mcq,White Lies / Prosocial Deception,8-10 yrs,8,1.2594113620807663,2025-04-05,1,1,1,0.20654329147389294,1,0.5,0
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,Diverse Beliefs,3-4 yrs,1,0.7173169062286106,2024-09-19,2,2,1,0.34237195288961925,1,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,Diverse Beliefs,4-5 yrs,1,0.7173169062286106,2024-09-19,3,3,1,0.43849391955098227,1,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,Diverse Desires,2-3 yrs,0,0.7173169062286106,2024-09-19,2,2,1,0.34237195288961925,1,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,Diverse Desires,3-4 yrs,0,0.7173169062286106,2024-09-19,3,3,1,0.43849391955098227,1,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,Emotion Recognition,4-6 yrs,3,0.7173169062286106,2024-09-19,1,1,1,0.20654329147389294,1,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,Emotion Recognition,6-8 yrs,3,0.7173169062286106,2024-09-19,3,3,1,0.43849391955098227,1,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,Emotion Recognition,6-9 yrs,3,0.7173169062286106,2024-09-19,1,1,1,0.20654329147389294,1,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,Faux Pas Detection,10-12 yrs,10,0.7173169062286106,2024-09-19,1,1,1,0.20654329147389294,1,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,Faux Pas Detection,9-11 yrs,10,0.7173169062286106,2024-09-19,4,1,0.25,0.045586062644636216,0.6993639475573634,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,First-Order False Belief,4-5 yrs,4,0.7173169062286106,2024-09-19,4,4,1,0.5100999795960008,1,0,1
openrouter/qwen/qwen-2.5-72b-instruct,Qwen,Qwen large,tom_12dim_freeresponse,First-Order False Belief,5-6 yrs,4,0.7173169062286106,2024-09-19,1,1,1,0.20654329147389294,1,0,1
