effect,term,estimate,std.error,statistic,p.value,conf.low,conf.high,family,model_label
fixed,(Intercept),268295853.49089214,6068317710.590181,0.8580596938750948,0.3908595022484383,1.5001365944529013e-11,4798407376140189e12,Claude,M1_date_x_tier
fixed,date_c,3.3534706562011163,11.579139337654224,0.35043066495360814,0.726015516283176,0.003858298307056551,2914.695688882904,Claude,M1_date_x_tier
fixed,tierClaude Haiku,6.560524725440648e-8,1.4855539147709731e-6,-0.7304246604300199,0.46513064910521235,3.487205151932724e-27,1234240109139.0806,Claude,M1_date_x_tier
fixed,tierClaude Opus,2.485106842765047e-8,5.619763428609098e-7,-0.7743231304643802,0.43873972853952076,1.401100344155884e-27,440778995288.75824,Claude,M1_date_x_tier
fixed,tierClaude Sonnet,4.292711384698159e-8,9.753154689679238e-7,-0.7466357028181713,0.4552834910212884,1.9642905972779702e-27,938118375043.5421,Claude,M1_date_x_tier
fixed,date_c:tierClaude Opus,6.200323303108074,30.155700846862615,0.37515688533194225,0.7075437928674684,4.4930040421008795e-4,85564.15418911804,Claude,M1_date_x_tier
fixed,(Intercept),8316.82861090475,14462.939750227413,5.190369185727805,2.0987752867386794e-7,275.2458931698559,251301.25411345853,GPT,M1_date_x_tier
fixed,date_c,7.755200086807875,24.465726717942477,0.6492948168167155,0.5161478353390223,0.01600530388000213,3757.6998748253022,GPT,M1_date_x_tier
fixed,tierGPT reasoning,3.6160850668857014,5.428853413536606,0.8561820230354925,0.3918971045986081,0.1906882353622516,68.57303590917957,GPT,M1_date_x_tier
fixed,tierGPT reasoning mini,0.48625675496313886,1.0095287380557583,-0.34729086856546076,0.72837281021614,0.008311257004796844,28.44884132578469,GPT,M1_date_x_tier
fixed,tierGPT standard,5.542339821241786,4.081003168547914,2.325603587797767,0.020039708008583495,1.3089590546066505,23.467144053144747,GPT,M1_date_x_tier
fixed,(Intercept),446562.22958198254,698161.6542518187,8.321106121472246,8.714617949491378e-17,20849.783700480573,9564503.294326015,Llama,M1_date_x_tier
fixed,date_c,0.491725690160952,0.7410596109937102,-0.4710062933974896,0.6376362407030483,0.025639643334957943,9.43048041680808,Llama,M1_date_x_tier
fixed,tierLlama small,8.51228816522445e-4,0.0015792824509509086,-3.8100793426953614,1.3892220044210224e-4,2.2429235269125035e-5,0.03230562653536555,Llama,M1_date_x_tier
fixed,date_c:tierLlama small,0.026265497073857277,0.076206960501673,-1.2543900493721676,0.2097002675590386,8.90638475373209e-5,7.745862722219837,Llama,M1_date_x_tier
fixed,(Intercept),1.6951699129830997e-10,6.8204629141579096e-9,-0.5591709590670648,0.5760450507572559,9.58046158194218e-45,2999439024210966e9,Mistral,M1_date_x_tier
fixed,date_c,0.05955612877693304,0.09918965043959749,-1.6937056993076969,0.0903212209328804,0.002276490042612051,1.558070717860409,Mistral,M1_date_x_tier
fixed,tierMistral small,583937861.7872555,23494792404.162235,0.501684105854504,0.6158897465821599,3.297584734377284e-26,10340399228378307e27,Mistral,M1_date_x_tier
fixed,(Intercept),41.72928570569985,33.69713601155325,4.62058387878554,3.826615951837606e-6,8.571970243997548,203.1427123451905,Qwen,M1_date_x_tier
fixed,date_c,0.8408413922344533,1.041911847782774,-0.139898333635978,0.8887403179078923,0.07412499213733449,9.538135877098762,Qwen,M1_date_x_tier
fixed,tierQwen mid,0.0186540172080177,0.012952676213634724,-5.73430406350393,9.791354063315825e-9,0.004783312407577592,0.07274715267306653,Qwen,M1_date_x_tier
fixed,tierQwen small,0.45846939535931414,0.39273428095866103,-0.9103935084850333,0.3626150199775145,0.08553693055076736,2.457350119155631,Qwen,M1_date_x_tier
fixed,date_c:tierQwen small,8.318713723951328,11.316032348096824,1.557370821942531,0.11938246951379068,0.5783062857586887,119.66150070506384,Qwen,M1_date_x_tier
fixed,(Intercept),1.0278559398437186,2.9725752377138344,0.009500302311795824,0.9924199694861788,0.0035501299717321023,297.5913111588296,Claude,M2_date_x_dimrank
fixed,date_c,65.8808413892607,171.13514198518317,1.6121699222922994,0.10692496846350544,0.4051710098058609,10712.230532575832,Claude,M2_date_x_dimrank
fixed,dim_rank,1.2063160279632392,0.29711268437989924,0.7615630322465705,0.4463208455462145,0.7444100744754597,1.9548343167526252,Claude,M2_date_x_dimrank
fixed,date_c:dim_rank,0.8818670996126412,0.21133582636313858,-0.5245819771555483,0.5998738183082393,0.5513357937529528,1.4105552191441535,Claude,M2_date_x_dimrank
fixed,(Intercept),10571.914799957422,13658.78418658733,7.171860857051958,7.398511981814028e-13,840.2561624556272,133013.46366913535,GPT,M2_date_x_dimrank
fixed,date_c,0.2865295703425351,0.5234590559389262,-0.6841742144137894,0.4938651627705844,0.007982055523906302,10.285470256977074,GPT,M2_date_x_dimrank
fixed,dim_rank,0.9900054114892145,0.1538978160492939,-0.06461739115947392,0.9484786375051681,0.7299901844296816,1.3426354705627428,GPT,M2_date_x_dimrank
fixed,date_c:dim_rank,1.2413644371894181,0.28915379040226996,0.9282147189322779,0.35329620085515767,0.7863701564879341,1.9596187027250764,GPT,M2_date_x_dimrank
fixed,(Intercept),624010.4981085708,1564627.1702444968,5.321873393399732,1.0270404380299774e-7,4580.490626747851,85010347.90375145,Llama,M2_date_x_dimrank
fixed,date_c,15.118536031844796,58.48150032610324,0.702115326643731,0.4826072448674589,0.007707137342142788,29656.942856897505,Llama,M2_date_x_dimrank
fixed,dim_rank,0.9306876312915032,0.2500016813184862,-0.2674092446933117,0.7891540823001738,0.5497355789725692,1.5756292664517713,Llama,M2_date_x_dimrank
fixed,date_c:dim_rank,0.8948646379967485,0.37208995333979844,-0.26715067630555617,0.7893531509165493,0.39611634541115626,2.021584642021941,Llama,M2_date_x_dimrank
fixed,(Intercept),0.28931846222772334,2.179688531408087,-0.16462014468215083,0.8692429743796606,1.1182319112994171e-7,748549.3102101402,Mistral,M2_date_x_dimrank
fixed,date_c,0.7162159878773889,5.406993488064204,-0.044211985174009344,0.9647354286087603,2.685294879333464e-7,1910275.6469654872,Mistral,M2_date_x_dimrank
fixed,dim_rank,0.9785101743997445,0.10625193118076635,-0.2000645730520658,0.8414300798074561,0.7909285907205604,1.2105797825964575,Mistral,M2_date_x_dimrank
fixed,date_c:dim_rank,1.1103936121988083,0.12125158716807242,0.9589513760585928,0.33758324113036514,0.896454700925278,1.3753890439074057,Mistral,M2_date_x_dimrank
fixed,(Intercept),57.28010760067253,47.78887178665623,4.851907938227399,1.2227938503623076e-6,11.164652707941752,293.8748577831481,Qwen,M2_date_x_dimrank
fixed,date_c,5.381795096252822,6.547625338851721,1.383353348365902,0.16655654757911445,0.4958316648602172,58.41441866407678,Qwen,M2_date_x_dimrank
fixed,dim_rank,0.895188376421716,0.05249134835460859,-1.888239692552133,0.05899377938258823,0.797999007597482,1.004214568753903,Qwen,M2_date_x_dimrank
fixed,date_c:dim_rank,1.013161839096315,0.07221472278357652,0.1834539835934972,0.8544418217296084,0.8810652624620333,1.1650634248507343,Qwen,M2_date_x_dimrank
fixed,(Intercept),2.286376428839431,2.192260352620621,0.8624708469131361,0.3884284689709734,0.3491282013217964,14.973059049831019,Claude,M3_date_x_task
fixed,date_c,12.681374554408258,12.341955555150845,2.6099911737865145,0.009054455875580753,1.8825535161701958,85.42506718021727,Claude,M3_date_x_task
fixed,tasktom_12dim_mcq,1.1212379691133232,1.172730690074152,0.10940881745927998,0.9128782404128583,0.14434605624970848,8.709448779165438,Claude,M3_date_x_task
