type,label,value,task
item,IA_04,-1.549289096892741,tom_12dim_mcq
item,IA_05,-2.1691703984129864,tom_12dim_mcq
item,IA_06,-2.873722560631291,tom_12dim_mcq
item,IA_07,-2.873722560631291,tom_12dim_mcq
item,IA_08,-2.8737225606312915,tom_12dim_mcq
item,IA_09,-2.873722560631291,tom_12dim_mcq
item,IA_10,-2.1691703984129864,tom_12dim_mcq
item,IRO_01,-2.8737225606312915,tom_12dim_mcq
item,IRO_02,-4.697880476608743,tom_12dim_mcq
item,IRO_03,-3.698435538424731,tom_12dim_mcq
item,IRO_04,-2.873722560631291,tom_12dim_mcq
item,IRO_05,-0.46935375093927506,tom_12dim_mcq
item,IRO_06,-3.698435538424731,tom_12dim_mcq
item,IRO_07,-2.1691703984129864,tom_12dim_mcq
item,IRO_08,-4.697880476608743,tom_12dim_mcq
item,IRO_09,-2.873722560631291,tom_12dim_mcq
item,IRO_10,-0.9879294644852994,tom_12dim_mcq
item,KA_01,-1.5492890968927402,tom_12dim_mcq
item,KA_02,-1.549289096892741,tom_12dim_mcq
item,KA_03,-2.1691703984129864,tom_12dim_mcq
item,KA_04,-0.4693537509392745,tom_12dim_mcq
item,KA_05,-2.169170398412986,tom_12dim_mcq
item,KA_06,-2.169170398412986,tom_12dim_mcq
item,KA_07,-2.169170398412986,tom_12dim_mcq
item,KA_08,-3.698435538424731,tom_12dim_mcq
item,KA_09,-0.46935375093927456,tom_12dim_mcq
item,KA_10,-0.46935375093927384,tom_12dim_mcq
item,SAR_01,-0.9879294644853012,tom_12dim_mcq
item,SAR_02,-2.8737225606312915,tom_12dim_mcq
item,SAR_03,-1.549289096892741,tom_12dim_mcq
item,SAR_04,-1.549289096892741,tom_12dim_mcq
item,SAR_05,-2.169170398412986,tom_12dim_mcq
item,SAR_06,-2.873722560631291,tom_12dim_mcq
item,SAR_07,-1.549289096892741,tom_12dim_mcq
item,SAR_08,-2.1691703984129864,tom_12dim_mcq
item,SAR_09,-0.9879294644853016,tom_12dim_mcq
item,SAR_10,-1.5492890968927409,tom_12dim_mcq
item,SOFB_01,-2.1691703984129864,tom_12dim_mcq
item,SOFB_02,-2.873722560631291,tom_12dim_mcq
item,SOFB_03,-3.698435538424731,tom_12dim_mcq
item,SOFB_04,-2.8737225606312915,tom_12dim_mcq
item,SOFB_05,-2.1691703984129864,tom_12dim_mcq
item,SOFB_06,-2.8737225606312915,tom_12dim_mcq
item,SOFB_07,-2.8737225606312915,tom_12dim_mcq
item,SOFB_08,-2.8737225606312915,tom_12dim_mcq
item,SOFB_09,-2.1691703984129864,tom_12dim_mcq
item,SOFB_10,-2.873722560631292,tom_12dim_mcq
item,WL_01,-2.873722560631291,tom_12dim_mcq
item,WL_02,-1.549289096892741,tom_12dim_mcq
item,WL_03,-2.873722560631291,tom_12dim_mcq
item,WL_04,-2.1691703984129864,tom_12dim_mcq
item,WL_05,-3.6984355384247305,tom_12dim_mcq
item,WL_06,-3.6984355384247305,tom_12dim_mcq
item,WL_07,-1.549289096892741,tom_12dim_mcq
item,WL_08,-2.8737225606312915,tom_12dim_mcq
item,WL_09,-0.9879294644852995,tom_12dim_mcq
item,WL_10,-2.873722560631291,tom_12dim_mcq
person,openai/o4-mini,4.118176061916848,tom_12dim_mcq
person,openai/o3-mini,2.296237164709776,tom_12dim_mcq
person,openai/o1,4.118176061916848,tom_12dim_mcq
person,openai/gpt-4o-2024-08-06,4.118176061916848,tom_12dim_mcq
person,openai/gpt-4o-mini,4.118176061916848,tom_12dim_mcq
person,openai-api/local/meta-llama/llama-3.3-70b-instruct,4.118176061916848,tom_12dim_mcq
person,openai-api/local/mistralai/mixtral-8x7b-instruct,-5.907428460388491,tom_12dim_mcq
person,openai-api/local/mistralai/mistral-7b-instruct-v0.3,-5.22867700997575,tom_12dim_mcq
person,openai-api/local/mistralai/mistral-7b-instruct-v0.2,-0.7548052647954006,tom_12dim_mcq
person,openai-api/local/mistralai/mistral-7b-instruct,-1.5925995088268508,tom_12dim_mcq
person,openai-api/local/qwen/qwen3-8b,3.022859059200654,tom_12dim_mcq
person,openai-api/local/qwen/qwen2.5-72b-instruct,4.118176061916848,tom_12dim_mcq
person,openai-api/local/qwen/qwen2.5-7b-instruct,-1.1529766145823446,tom_12dim_mcq
person,openai-api/local/qwen/qwen2-72b-instruct,3.022859059200653,tom_12dim_mcq
person,openai-api/local/qwen/qwen2-7b-instruct,0.8529913691572728,tom_12dim_mcq
person,openai-api/local/qwen/qwen-1.5-72b-chat,2.2962371647097735,tom_12dim_mcq
person,openai-api/local/qwen/qwen1.5-14b-chat,-3.4516847438075597,tom_12dim_mcq
person,openai-api/local/qwen/qwen1.5-7b-chat,-1.7719356923684242,tom_12dim_mcq
person,openai-api/local/meta-llama/llama-3.1-8b-instruct,0.3016884529806126,tom_12dim_mcq
person,openai-api/local/meta-llama/llama-3-70b-instruct,4.118176061916848,tom_12dim_mcq
person,openai-api/local/meta-llama/llama-3-8b-instruct,0.550016213586122,tom_12dim_mcq
person,anthropic/claude-sonnet-5,4.118176061916848,tom_12dim_mcq
person,anthropic/claude-fable-5,4.118176061916848,tom_12dim_mcq
person,anthropic/claude-opus-4-8,4.118176061916848,tom_12dim_mcq
person,anthropic/claude-opus-4-7,4.118176061916848,tom_12dim_mcq
person,anthropic/claude-sonnet-4-6,-3.3163533114080335,tom_12dim_mcq
person,anthropic/claude-opus-4-6,4.118176061916848,tom_12dim_mcq
person,anthropic/claude-opus-4-5-20251101,2.296237164709776,tom_12dim_mcq
person,anthropic/claude-haiku-4-5-20251001,4.118176061916848,tom_12dim_mcq
person,anthropic/claude-sonnet-4-5-20250929,4.118176061916848,tom_12dim_mcq
item,DBEL_FR_01,-1.2233800266122075,tom_12dim_freeresponse
item,DBEL_FR_02,-4.862903958943867,tom_12dim_freeresponse
item,DBEL_FR_03,-3.400147599546676,tom_12dim_freeresponse
item,DBEL_FR_04,-4.862903958943867,tom_12dim_freeresponse
item,DBEL_FR_05,-0.10557433962775303,tom_12dim_freeresponse
item,DD_FR_01,-4.862903958943867,tom_12dim_freeresponse
item,DD_FR_02,0.09691420487017832,tom_12dim_freeresponse
item,DD_FR_03,-3.400147599546676,tom_12dim_freeresponse
item,DD_FR_04,-3.400147599546676,tom_12dim_freeresponse
item,DD_FR_05,-4.862903958943867,tom_12dim_freeresponse
item,ER_FR_01,-4.862903958943867,tom_12dim_freeresponse
item,ER_FR_02,-4.862903958943867,tom_12dim_freeresponse
item,ER_FR_03,-4.862903958943867,tom_12dim_freeresponse
item,ER_FR_04,-0.5222219084869786,tom_12dim_freeresponse
item,ER_FR_05,-4.862903958943867,tom_12dim_freeresponse
item,FOFB_FR_01,-1.4987315826949377,tom_12dim_freeresponse
item,FOFB_FR_02,-2.673143794674256,tom_12dim_freeresponse
item,FOFB_FR_03,-1.8125708174229773,tom_12dim_freeresponse
item,FOFB_FR_04,-1.8125708174229773,tom_12dim_freeresponse
item,FOFB_FR_05,-0.7417846911936936,tom_12dim_freeresponse
item,FP_FR_01,2.687984919671726,tom_12dim_freeresponse
item,FP_FR_02,1.3544360927570505,tom_12dim_freeresponse
item,FP_FR_03,0.09691420487017931,tom_12dim_freeresponse
item,FP_FR_04,-1.498731582694938,tom_12dim_freeresponse
item,FP_FR_05,-0.3111455125404651,tom_12dim_freeresponse
item,HE_FR_01,-1.4987315826949377,tom_12dim_freeresponse
item,HE_FR_02,-3.4001475995466754,tom_12dim_freeresponse
item,HE_FR_03,-2.6731437946742553,tom_12dim_freeresponse
item,HE_FR_04,-3.400147599546676,tom_12dim_freeresponse
item,HE_FR_05,-0.522221908486979,tom_12dim_freeresponse
item,IA_FR_01,-4.862903958943867,tom_12dim_freeresponse
item,IA_FR_02,-1.812570817422977,tom_12dim_freeresponse
item,IA_FR_03,-0.9737147973051571,tom_12dim_freeresponse
item,IA_FR_04,-2.187894844572306,tom_12dim_freeresponse
item,IA_FR_05,-2.673143794674255,tom_12dim_freeresponse
item,IRO_FR_01,-4.862903958943867,tom_12dim_freeresponse
item,IRO_FR_02,-4.862903958943867,tom_12dim_freeresponse
item,IRO_FR_03,-2.673143794674256,tom_12dim_freeresponse
item,IRO_FR_04,-1.8125708174229775,tom_12dim_freeresponse
item,IRO_FR_05,-4.862903958943867,tom_12dim_freeresponse
item,KA_FR_01,-4.862903958943867,tom_12dim_freeresponse
item,KA_FR_02,-4.862903958943867,tom_12dim_freeresponse
item,KA_FR_03,1.3544360927570507,tom_12dim_freeresponse
item,KA_FR_04,-3.400147599546676,tom_12dim_freeresponse
item,KA_FR_05,-2.1878948445723063,tom_12dim_freeresponse
item,SAR_FR_01,-2.673143794674256,tom_12dim_freeresponse
item,SAR_FR_02,-2.6731437946742553,tom_12dim_freeresponse
item,SAR_FR_03,-2.6731437946742553,tom_12dim_freeresponse
item,SAR_FR_04,-1.2233800266122072,tom_12dim_freeresponse
item,SAR_FR_05,-1.4987315826949374,tom_12dim_freeresponse
item,SOFB_FR_01,-1.4987315826949374,tom_12dim_freeresponse
item,SOFB_FR_02,-0.9737147973051568,tom_12dim_freeresponse
item,SOFB_FR_03,-2.673143794674255,tom_12dim_freeresponse
item,SOFB_FR_04,-1.498731582694938,tom_12dim_freeresponse
item,SOFB_FR_05,-0.5222219084869787,tom_12dim_freeresponse
item,WL_FR_01,-0.10557433962775374,tom_12dim_freeresponse
item,WL_FR_02,-0.10557433962775378,tom_12dim_freeresponse
item,WL_FR_03,-2.6731437946742553,tom_12dim_freeresponse
item,WL_FR_04,-3.400147599546675,tom_12dim_freeresponse
item,WL_FR_05,-3.400147599546676,tom_12dim_freeresponse
person,openai/o4-mini,-0.6069733538798805,tom_12dim_freeresponse
person,openai/o3-mini,-0.6069733538798798,tom_12dim_freeresponse
person,openai/o1,0.14178117935644508,tom_12dim_freeresponse
person,openai/gpt-4o-2024-08-06,-0.024162840364326293,tom_12dim_freeresponse
person,openai/gpt-4o-mini,-1.1099273019548872,tom_12dim_freeresponse
person,openai-api/local/meta-llama/llama-3.3-70b-instruct,0.9534169802269363,tom_12dim_freeresponse
person,openai-api/local/mistralai/mixtral-8x7b-instruct,-5.828220102791333,tom_12dim_freeresponse
person,openai-api/local/mistralai/mistral-7b-instruct-v0.3,-1.2280108536594672,tom_12dim_freeresponse
person,openai-api/local/mistralai/mistral-7b-instruct-v0.2,-0.7383132564526717,tom_12dim_freeresponse
person,openai-api/local/mistralai/mistral-7b-instruct,-2.0086177847364897,tom_12dim_freeresponse
person,openai-api/local/qwen/qwen3-8b,0.7208258792938357,tom_12dim_freeresponse
person,openai-api/local/qwen/qwen2.5-72b-instruct,0.1417811793564448,tom_12dim_freeresponse
person,openai-api/local/qwen/qwen2.5-7b-instruct,-0.1805678371810785,tom_12dim_freeresponse
person,openai-api/local/qwen/qwen2-72b-instruct,1.2161029799305068,tom_12dim_freeresponse
person,openai-api/local/qwen/qwen2-7b-instruct,-0.18056783718107877,tom_12dim_freeresponse
person,openai-api/local/qwen/qwen-1.5-72b-chat,0.7208258792938361,tom_12dim_freeresponse
person,openai-api/local/qwen/qwen1.5-14b-chat,-0.02416284036432717,tom_12dim_freeresponse
person,openai-api/local/qwen/qwen1.5-7b-chat,-0.6069733538798796,tom_12dim_freeresponse
person,openai-api/local/meta-llama/llama-3.1-8b-instruct,-0.6069733538798794,tom_12dim_freeresponse
person,openai-api/local/meta-llama/llama-3-70b-instruct,1.216102979930507,tom_12dim_freeresponse
person,openai-api/local/meta-llama/llama-3-8b-instruct,-0.024162840364326768,tom_12dim_freeresponse
person,anthropic/claude-sonnet-5,2.9366505104285356,tom_12dim_freeresponse
person,anthropic/claude-fable-5,3.760082755571507,tom_12dim_freeresponse
person,anthropic/claude-opus-4-8,2.936650510428535,tom_12dim_freeresponse
person,anthropic/claude-opus-4-7,2.9366505104285356,tom_12dim_freeresponse
person,anthropic/claude-sonnet-4-6,2.936650510428535,tom_12dim_freeresponse
person,anthropic/claude-opus-4-6,2.936650510428538,tom_12dim_freeresponse
person,anthropic/claude-opus-4-5-20251101,1.8821431029607407,tom_12dim_freeresponse
person,anthropic/claude-haiku-4-5-20251001,0.7208258792938361,tom_12dim_freeresponse
person,anthropic/claude-sonnet-4-5-20250929,2.936650510428535,tom_12dim_freeresponse
